,setID,number,name,year,theme,pieces,minifigs,packagingType,availability,ageRange,dimensions,licensed,retailPrice
5769,2766,5422,Caterpillar Teether,2002,Explore,1.0,0.0,{Not specified},{Not specified},{},{},False,5.0
5770,2767,5423,Crib and Mirror Adventure,2002,Explore,2.0,0.0,{Not specified},{Not specified},{},{},False,10.0
5771,2768,5424,Take Along Friend,2002,Explore,1.0,1.0,{Not specified},{Not specified},{},{},False,5.0
5772,2769,5425,Soft Stacking Hen,2002,Explore,5.0,0.0,{Not specified},{Not specified},{},{},False,10.0
5773,2770,5426,Shape and Colour Sorter,2002,Explore,9.0,0.0,{Not specified},{Not specified},{},{},False,10.0
5776,2773,5429,Play Plane,2002,Explore,1.0,1.0,{Not specified},{Not specified},{},{},False,5.0
5777,2774,5430,Squirt Frog,2002,Explore,1.0,0.0,{Not specified},{Not specified},{},{},False,5.0
5778,2775,5431,Roll 'n' Play,2002,Explore,1.0,0.0,{Not specified},{Not specified},{},{},False,5.0
5779,2776,5432,Bendy Caterpillar,2002,Explore,3.0,0.0,{Not specified},{Not specified},{},{},False,8.0
5780,2777,5433,Stacking Tower,2002,Explore,5.0,0.0,{Not specified},{Not specified},{},{},False,8.0
5781,2778,5434,LEGO Baby Stack 'n' Learn,2002,Explore,36.0,2.0,{Not specified},{Not specified},{},{},False,20.0
5782,2779,5437,Chicken,2003,Explore,6.0,0.0,Polybag,Unknown,{},{},False,2.0
5787,2784,5449,Stack 'n' Learn Sorter,2003,Explore,13.0,0.0,{Not specified},{Not specified},{},{},False,7.0
5793,3896,7330,Dora's Treasure Island,2004,Explore,21.0,1.0,{Not specified},{Not specified},{},{},False,10.0
5794,3897,7331,Diego's Rescue Truck,2004,Explore,10.0,1.0,{Not specified},{Not specified},{},{},False,10.0
5795,3898,7332,Dora and Boots at Play Park,2004,Explore,29.0,2.0,{Not specified},{Not specified},{},"{'height': 28.8, 'width': 38.4, 'depth': 7.2, 'weight': 0.59}",False,20.0
5796,3899,7333,Dora and Diego's Animal Adventure,2004,Explore,39.0,2.0,{Not specified},{Not specified},{},"{'height': 28.8, 'width': 48.0, 'depth': 7.2, 'weight': 0.9}",False,30.0
5811,48,10052,Intelligent Locomotive,2002,Explore,6.0,2.0,{Not specified},{Not specified},{},{},False,55.0
5824,1511,341,Catherine Cat's House and Mortimer Mouse,1979,Fabuland,123.0,2.0,{Not specified},{Not specified},{},{},False,3.0
5840,1692,3625,Sandy Seagull's Aeroplane,1985,Fabuland,8.0,1.0,{Not specified},{Not specified},{},{},False,5.25
5846,1698,3631,The Fabuland Big Band Peter Pig and Gabriel Gorilla,1985,Fabuland,30.0,2.0,{Not specified},{Not specified},{},{},False,5.25
5847,1699,3633,Motor Boat with Walter Walrus,1986,Fabuland,13.0,1.0,{Not specified},{Not specified},{},{},False,5.25
5854,1706,3641,Car and Camper,1985,Fabuland,22.0,1.0,{Not specified},{Not specified},{},{},False,6.55
5856,1707,3643,Police Van,1985,Fabuland,9.0,2.0,{Not specified},{Not specified},{},{},False,6.55
5857,1708,3644,Mike Monkey and his Taxi,1986,Fabuland,10.0,2.0,{Not specified},{Not specified},{},{},False,6.55
5861,1716,3654,Lisa Lamb's House,1982,Fabuland,32.0,1.0,{Not specified},{Not specified},{},{},False,10.0
5863,1722,3660,Fisherman's Wharf,1985,Fabuland,25.0,1.0,{Not specified},{Not specified},{},{},False,11.0
5870,1729,3668,Merry-Go-Round with Ticket Booth,1986,Fabuland,42.0,3.0,{Not specified},{Not specified},{},{},False,17.75
5872,1731,3670,Service Station,1984,Fabuland,52.0,2.0,{Not specified},{Not specified},{},{},False,20.0
5873,1732,3671,Airport,1984,Fabuland,49.0,3.0,{Not specified},{Not specified},{},{},False,22.25
5875,1734,3673,Paddle Steamer,1985,Fabuland,61.0,3.0,{Not specified},{Not specified},{},{},False,20.0
5876,1735,3674,Bonny Bunny's New House,1987,Fabuland,44.0,2.0,{Not specified},{Not specified},{},{},False,14.75
5880,1739,3679,Flour Mill and Shop,1986,Fabuland,73.0,2.0,{Not specified},{Not specified},{},{},False,26.75
5882,1741,3681,Amusement Park,1985,Fabuland,99.0,4.0,{Not specified},{Not specified},{},{},False,33.35
5883,1742,3682,Fire Station,1987,Fabuland,149.0,3.0,{Not specified},{Not specified},{},{},False,39.75
5887,1749,3701,Charlie Cat the fisherman,1982,Fabuland,2.0,1.0,{Not specified},{Not specified},{},{},False,1.5
5889,1751,3704,Marjorie Mouse,1982,Fabuland,2.0,1.0,{Not specified},{Not specified},{},{},False,1.5
5898,1760,3714,Workman and Barrow,1985,Fabuland,6.0,1.0,{Not specified},{Not specified},{},{},False,2.25
5899,1761,3715,Hannah's Flower Stand,1985,Fabuland,14.0,1.0,{Not specified},{Not specified},{},{},False,2.25
5900,1762,3716,Telephone,1985,Fabuland,8.0,1.0,{Not specified},{Not specified},{},{},False,2.25
5902,1764,3718,Outdoor Cafe with Bonnie Bunny,1986,Fabuland,6.0,1.0,{Not specified},{Not specified},{},{},False,2.25
5913,1819,3792,Bedroom,1985,Fabuland,14.0,1.0,{Not specified},{Not specified},{},{},False,3.35
5915,1821,3794,Police Motorcycle,1985,Fabuland,14.0,1.0,{Not specified},{Not specified},{},{},False,3.35
5916,1822,3795,Catherine Cat in her Kitchen,1985,Fabuland,28.0,1.0,{Not specified},{Not specified},{},{},False,3.35
5917,1823,3796,Patricia Piglet at her Bakery,1986,Fabuland,30.0,1.0,{Not specified},{Not specified},{},{},False,3.35
5922,594,1796,Freestyle Bucket,1996,Freestyle,641.0,0.0,Bucket,Retail,{},"{'height': 23.0, 'width': 23.0, 'depth': 29.4}",False,20.0
5942,1256,3027,Limited Edition Silver Freestyle Bucket,1998,Freestyle,411.0,0.0,{Not specified},{Not specified},{},{},False,10.0
5943,1257,3028,Limited Edition Silver Freestyle Tub,1998,Freestyle,836.0,0.0,{Not specified},{Not specified},{},{},False,20.0
5944,1270,3047,Halloween Bucket,1998,Freestyle,251.0,1.0,Bucket,Retail - limited,{},{},False,10.0
5951,4992,4055,Value Bucket Medium,1997,Freestyle,322.0,0.0,{Not specified},{Not specified},{},{},False,10.0
5953,4984,4129,Trial Size Bag,1997,Freestyle,27.0,0.0,{Not specified},{Not specified},{},{},False,1.5
5954,4985,4130,Daft 'n' Dotty,1995,Freestyle,37.0,0.0,{Not specified},{Not specified},{},{},False,2.0
5955,1968,4131,"Freestyle Building Set, 3+",1995,Freestyle,71.0,0.0,{Not specified},{Not specified},{},{},False,4.0
5957,1970,4133,"Freestyle Bucket, 3+",1995,Freestyle,135.0,0.0,{Not specified},{Not specified},{},{},False,16.5
5958,1971,4134,"Freestyle Bucket, 3+",1995,Freestyle,252.0,0.0,{Not specified},{Not specified},{},{},False,20.0
5959,1972,4135,"Freestyle Canister, 3+",1996,Freestyle,121.0,0.0,{Not specified},{Not specified},{},{},False,10.0
5960,1973,4137,"Freestyle Clearpack (S), 3+",1997,Freestyle,131.0,0.0,{Not specified},{Not specified},{},{},False,15.0
5961,4986,4138,Value Set with Carry Bag,1997,Freestyle,400.0,0.0,{Not specified},{Not specified},{},{},False,20.0
5962,1974,4139,"Freestyle Bucket, 3+",1997,Freestyle,249.0,0.0,Bucket,Retail,{},{},False,23.0
5963,1975,4142,"Freestyle Building Set, 4+",1995,Freestyle,98.0,0.0,{Not specified},{Not specified},{},{},False,8.0
5965,1977,4144,"Freestyle Brick Vac Bus, 4+",1995,Freestyle,141.0,0.0,{Not specified},{Not specified},{},{},False,22.0
5967,1979,4146,"Freestyle Bucket, 4+",1995,Freestyle,410.0,0.0,{Not specified},{Not specified},{},{},False,33.0
5968,1980,4147,"Freestyle Canister, 4+",1996,Freestyle,187.0,0.0,Box,Retail,{},{},False,15.5
5969,4987,4148,Large Clearpack,1997,Freestyle,219.0,0.0,{Not specified},{Not specified},{},{},False,20.0
5970,4988,4150,Building Set 5+,1995,Freestyle,88.0,1.0,{Not specified},{Not specified},{},{},False,3.5
5971,1981,4151,"Girl's Freestyle Set, 5+",1995,Freestyle,272.0,2.0,{Not specified},{Not specified},{},{},False,13.0
5972,1985,4152,"Freestyle Bucket, 5+",1995,Freestyle,400.0,0.0,{Not specified},{Not specified},{},{},False,20.0
5973,1986,4153,"Freestyle Playcase (L), 5+",1995,Freestyle,687.0,2.0,{Not specified},{Not specified},{},{},False,38.0
5974,4989,4157,Trial Size Bag 5+,1997,Freestyle,33.0,0.0,{Not specified},{Not specified},{},{},False,1.5
5975,4990,4158,Building Set 5+,1997,Freestyle,128.0,1.0,{Not specified},{Not specified},{},{},False,6.0
5976,1987,4161,"Girl's Freestyle Suitcase, 6+",1995,Freestyle,283.0,2.0,{Not specified},{Not specified},{},{},False,20.0
5977,1988,4162,"Freestyle Multibox, 6+",1995,Freestyle,592.0,0.0,{Not specified},{Not specified},{},{},False,25.0
5978,1989,4163,"Electric Freestyle Set, 6+",1995,Freestyle,349.0,0.0,Box,Retail,{},{},False,45.0
5981,4946,4232,Trial Size Bag 3+,1998,Freestyle,30.0,0.0,Polybag,{Not specified},{},{},False,2.0
5982,4947,4239,Trial Size Bag 5+,1998,Freestyle,37.0,1.0,Polybag,{Not specified},{},{},False,2.0
5984,4948,4254,Play Table with Cars and Planes,1998,Freestyle,305.0,2.0,{Not specified},{Not specified},{},{},False,15.0
5985,4949,4255,Backpack Set Blue,1998,Freestyle,400.0,0.0,{Not specified},{Not specified},{},{},False,25.0
5986,4950,4258,Imagination Celebration Playscape,1998,Freestyle,1001.0,0.0,{Not specified},{Not specified},{},{},False,35.0
5990,4952,4271,Boxed Set Medium,1998,Freestyle,180.0,0.0,{Not specified},{Not specified},{},{},False,6.0
5994,4955,4280,Trial Size ,1998,Freestyle,39.0,0.0,Box,{Not specified},{},{},False,3.0
5995,8890,3061,City Park Cafe,2012,Friends,222.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 5.6, 'weight': 0.57}",False,34.99
5996,9223,3063,Heartlake Flying Club,2012,Friends,195.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 35.4, 'depth': 5.9}",False,19.99
5997,8892,3065,Olivia's Tree House,2012,Friends,191.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 35.4, 'depth': 5.9, 'weight': 0.38}",False,19.99
5998,8893,3183,Stephanie's Cool Convertible,2012,Friends,130.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 14.1, 'width': 26.2, 'depth': 4.8, 'weight': 0.21}",False,14.99
5999,9187,3184,Adventure Camper,2012,Friends,309.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 5.6, 'weight': 0.47}",False,34.99
6000,9188,3185,Summer Riding Camp,2012,Friends,1112.0,4.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 37.8, 'width': 58.2, 'depth': 8.7}",False,99.99
6001,9189,3186,Emma's Horse Trailer,2012,Friends,218.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 35.4, 'depth': 7.0}",False,24.99
6002,8891,3187,Butterfly Beauty Shop,2012,Friends,221.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 26.19, 'width': 28.19, 'depth': 6.4, 'weight': 0.47}",False,24.99
6003,8889,3188,Heartlake Vet,2012,Friends,343.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 28.2, 'width': 48.0, 'depth': 6.1, 'weight': 0.82}",False,44.99
6004,9190,3189,Heartlake Stables,2012,Friends,401.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 28.2, 'width': 54.0, 'depth': 5.9, 'weight': 0.95}",False,49.99
6005,8888,3315,Olivia's House,2012,Friends,695.0,3.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 37.8, 'width': 48.0, 'depth': 7.0, 'weight': 1.38}",False,74.99
6006,9267,3316,Friends Advent Calendar,2012,Friends,212.0,2.0,Box,Retail - limited,"{'min': 5, 'max': 12}","{'height': 26.19, 'width': 38.2, 'depth': 7.06, 'weight': 0.35}",False,34.99
6007,8900,3930,Stephanie's Outdoor Bakery,2012,Friends,45.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 9.1, 'width': 12.2, 'depth': 4.7, 'weight': 0.06}",False,6.99
6008,8899,3931,Emma's Splash Pool,2012,Friends,43.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 9.09, 'width': 12.19, 'depth': 4.7, 'weight': 0.06}",False,5.99
6009,8901,3932,Andrea's Stage,2012,Friends,87.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.13}",False,9.99
6010,8896,3933,Olivia's Invention Workshop,2012,Friends,81.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.12}",False,9.99
6011,8897,3934,Mia's Puppy House,2012,Friends,64.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.12}",False,9.99
6012,8898,3935,Stephanie's Pet Patrol,2012,Friends,73.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.12}",False,9.99
6013,8970,3936,Emma's Fashion Design Studio,2012,Friends,79.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.12}",False,9.99
6014,9224,3937,Olivia's Speedboat,2012,Friends,65.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.13}",False,9.99
6015,9191,3938,Andrea's Bunny House,2012,Friends,62.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.11}",False,9.99
6016,9192,3939,Mia's Bedroom,2012,Friends,85.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 4.6, 'weight': 0.13}",False,9.99
6017,8894,3942,Heartlake Dog Show,2012,Friends,183.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 19.1, 'width': 35.41, 'depth': 5.89, 'weight': 0.37}",False,19.99
6021,9248,30101,Skateboarder,2012,Friends,28.0,1.0,Polybag,Retail - limited,"{'min': 5, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 2.0}",False,4.99
6022,9252,30102,Desk,2012,Friends,26.0,1.0,Polybag,Retail,"{'min': 5, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 2.0}",False,3.97
6023,9249,30103,Car,2012,Friends,32.0,1.0,Polybag,Promotional,"{'min': 5, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 3.0}",False,3.97
6024,9251,30105,Mailbox,2012,Friends,41.0,1.0,Polybag,Promotional,"{'min': 5, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 2.0}",False,3.99
6025,10311,30106,Ice Cream Stand,2013,Friends,34.0,1.0,Polybag,Retail - limited,"{'min': 5, 'max': 12}","{'height': 17.0, 'width': 17.0, 'depth': 0.7, 'weight': 0.03}",False,4.99
6028,23283,30112,Emma's Flower Stand,2014,Friends,33.0,1.0,Polybag,Retail,"{'min': 5, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 0.6}",False,4.99
6031,23605,30115,Jungle Boat,2014,Friends,31.0,1.0,Polybag,Retail - limited,"{'min': 5, 'max': 12}","{'height': 19.5, 'width': 17.0, 'depth': 0.7}",False,4.99
6034,24097,30204,Wish Fountain,2015,Friends,44.0,1.0,Polybag,Retail - limited,"{'min': 5, 'max': 10}","{'height': 19.5, 'width': 17.0, 'depth': 0.8}",False,3.99
6035,24543,30205,Pop Star Red Carpet,2015,Friends,33.0,1.0,Polybag,Promotional,"{'min': 5, 'max': 10}","{'height': 19.5, 'width': 17.0, 'depth': 0.6}",False,4.99
6038,26084,30399,Bowling Alley,2016,Friends,51.0,1.0,Polybag,Retail - limited,"{'min': 5, 'max': 10}","{'height': 19.5, 'width': 17.0, 'depth': 0.8}",False,3.99
6040,26934,30401,Pool Foam Slide,2017,Friends,40.0,1.0,Polybag,{Not specified},{},"{'height': 19.5, 'width': 17.0, 'depth': 0.9}",False,3.99
6042,27674,30403,Olivia's Remote Control Boat,2018,Friends,25.0,1.0,Polybag,LEGO exclusive,"{'min': 6, 'max': 10}","{'height': 17.0, 'width': 17.0, 'depth': 0.6}",False,3.99
6047,29334,30410,Mia's Water Fun,2019,Friends,28.0,1.0,Polybag,Retail,{},"{'height': 17.0, 'width': 17.0, 'depth': 0.7}",False,3.99
6048,29784,30411,Chocolate Box & Flower,2020,Friends,75.0,0.0,Polybag,Retail - limited,{'min': 5},"{'height': 19.5, 'width': 20.0, 'depth': 1.1, 'weight': 0.054}",False,4.99
6049,29785,30412,Park Picnic,2020,Friends,44.0,1.0,Polybag,Retail,{},"{'height': 17.0, 'width': 17.0, 'depth': 0.8}",False,4.99
6054,22408,40080,Friends Pencil Holder,2013,Friends,138.0,0.0,Box,LEGO exclusive,{'min': 6},"{'height': 14.1, 'width': 26.2, 'depth': 6.1, 'weight': 0.26}",False,14.99
6055,23677,40112,Catwalk phone stand,2014,Friends,144.0,0.0,Box,LEGO exclusive,{},"{'height': 14.1, 'width': 19.1, 'depth': 7.1}",False,14.99
6056,23288,40114,Buildable Jewellery Box,2014,Friends,201.0,0.0,{Not specified},{Not specified},{'min': 6},"{'height': 14.1, 'width': 26.2, 'depth': 7.2, 'weight': 0.35}",False,14.99
6057,24539,40156,Organiser,2015,Friends,171.0,0.0,Box,LEGO exclusive,{'min': 7},"{'height': 19.1, 'width': 26.2, 'depth': 9.1}",False,16.99
6058,26836,40171,Hedgehog Storage,2017,Friends,249.0,0.0,Box,LEGO exclusive,{'min': 6},"{'height': 14.1, 'width': 19.1, 'depth': 7.1}",False,12.99
6059,27304,40264,Build My Heartlake City Accessory Set,2017,Friends,121.0,0.0,Box,LEGO exclusive,{},"{'height': 12.2, 'width': 16.5, 'depth': 4.6}",False,9.99
6061,26940,40266,Mini Keepsake Box,2017,Friends,105.0,0.0,Box,LEGO exclusive,{'min': 6},"{'height': 12.2, 'width': 14.1, 'depth': 6.1}",False,5.99
6062,29135,40360,Name Sign,2019,Friends,91.0,0.0,Box,LEGO exclusive,{},"{'height': 14.1, 'width': 19.1, 'depth': 4.6}",False,9.99
6063,9558,41000,Water Scooter Fun,2013,Friends,28.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 9.1, 'width': 12.2, 'depth': 4.7, 'weight': 0.06}",False,6.99
6064,9559,41001,Mia's Magic Tricks,2013,Friends,90.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.13}",False,9.99
6065,9560,41002,Emma's Karate Class,2013,Friends,93.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.13}",False,9.99
6066,9561,41003,Olivia's Newborn Foal,2013,Friends,70.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.12}",False,9.99
6067,9562,41004,Rehearsal Stage,2013,Friends,198.0,1.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 19.1, 'width': 26.2, 'depth': 6.1, 'weight': 0.38}",False,19.99
6068,10260,41005,Heartlake High,2013,Friends,487.0,3.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 28.2, 'width': 48.0, 'depth': 6.1, 'weight': 0.79}",False,49.99
6069,10261,41006,Downtown Bakery,2013,Friends,253.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 26.2, 'width': 28.2, 'depth': 6.4, 'weight': 0.49}",False,29.99
6070,9563,41007,Heartlake Pet Salon,2013,Friends,242.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 26.2, 'width': 28.2, 'depth': 6.4, 'weight': 0.57}",False,29.99
6071,9564,41008,Heartlake City Pool,2013,Friends,423.0,2.0,Box,Retail,"{'min': 6, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 7.1, 'weight': 0.78}",False,39.99
6072,10262,41009,Andrea's Bedroom,2013,Friends,75.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.11}",False,9.99
6073,10263,41010,Olivia's Beach Buggy,2013,Friends,94.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.11}",False,9.99
6074,9565,41011,Stephanie's Soccer Practice,2013,Friends,80.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 15.7, 'depth': 4.5, 'weight': 0.12}",False,9.99
6075,9566,41013,Emma's Sports Car,2013,Friends,159.0,1.0,Box,Retail,"{'min': 5, 'max': 12}","{'height': 14.1, 'width': 19.1, 'depth': 6.1, 'weight': 0.18}",False,14.99
6076,10264,41015,Dolphin Cruiser,2013,Friends,612.0,3.0,Box,Retail,"{'min': 7, 'max': 12}","{'height': 28.194, 'width': 54.0004, 'depth': 9.0932, 'weight': 1.46}",False,69.99
6077,10265,41016,Friends Advent Calendar,2013,Friends,213.0,2.0,Box,Retail - limited,"{'min': 5, 'max': 12}","{'height': 26.2, 'width': 38.2, 'depth': 7.1, 'weight': 0.36}",False,29.99
6078,9567,41017,Squirrel's Tree House,2013,Friends,41.0,0.0,Foil pack,Retail,"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.05}",False,4.99
6079,9568,41018,Cat's Playground,2013,Friends,31.0,0.0,Foil pack,Retail,"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.03}",False,4.99
6080,9569,41019,Turtle's Little Oasis,2013,Friends,33.0,0.0,Foil pack,Retail,"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.04}",False,4.99
6081,9570,41020,Hedgehog's Hideaway,2013,Friends,34.0,0.0,Foil pack,{Not specified},"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.04}",False,4.99
6082,9571,41021,Poodle's Little Palace,2013,Friends,46.0,0.0,Foil pack,{Not specified},"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.04}",False,4.99
6083,9572,41022,Bunny's Hutch,2013,Friends,37.0,0.0,Foil pack,{Not specified},"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.04}",False,4.99
6084,22404,41023,Fawn's Forest,2013,Friends,35.0,0.0,Foil pack,Retail,"{'min': 5, 'max': 12}","{'height': 18.0, 'width': 13.0, 'depth': 1.5, 'weight': 0.04}",False,4.99
